Date,High,Low,Open,Close,Volume,Adj Close
2017-01-03,113.19999694824219,110.55999755859375,113.12000274658203,111.8499984741211,1029800.0,103.67192077636719
2017-01-04,115.79000091552734,111.9800033569336,112.66000366210938,115.19999694824219,1523800.0,106.77696990966797
2017-01-05,115.48999786376953,112.54000091552734,114.26000213623047,113.73999786376953,1491900.0,105.42372131347656
2017-01-06,116.30999755859375,114.02999877929688,114.62999725341797,115.66000366210938,1463800.0,107.20335388183594
2017-01-09,116.88999938964844,115.13999938964844,116.12999725341797,115.19999694824219,993900.0,106.77696990966797
2017-01-10,116.16000366210938,114.41999816894531,115.36000061035156,114.7300033569336,891200.0,106.34134674072266
2017-01-11,115.08999633789062,113.22000122070312,114.45999908447266,115.05999755859375,1055300.0,106.647216796875
2017-01-12,115.44000244140625,112.9000015258789,114.41000366210938,115.08999633789062,936300.0,106.67501068115234
2017-01-13,117.16000366210938,114.98999786376953,115.75,115.2699966430664,495100.0,106.84184265136719
2017-01-17,114.30999755859375,111.30999755859375,113.9800033569336,111.55000305175781,757900.0,103.39385223388672
2017-01-18,113.5199966430664,110.75,112.27999877929688,113.41000366210938,1078300.0,105.11785125732422
2017-01-19,114.11000061035156,111.8499984741211,113.51000213623047,112.9800033569336,893000.0,104.71929931640625
2017-01-20,113.94999694824219,112.3499984741211,113.66000366210938,113.05000305175781,1180000.0,104.7841796875
2017-01-23,113.95999908447266,112.08000183105469,112.62999725341797,112.86000061035156,678100.0,104.60807800292969
2017-01-24,115.33000183105469,112.43000030517578,113.36000061035156,114.30999755859375,690000.0,105.95206451416016
2017-01-25,117.22000122070312,114.77999877929688,115.88999938964844,116.94999694824219,1136800.0,108.39901733398438
2017-01-26,117.56999969482422,114.5199966430664,117.4800033569336,114.87999725341797,1314800.0,106.4803695678711
2017-01-27,115.62999725341797,113.18000030517578,115.5,113.4000015258789,1009700.0,105.10858154296875
2017-01-30,113.19999694824219,111.26000213623047,112.62999725341797,113.05999755859375,810400.0,104.79344940185547
2017-01-31,113.18000030517578,110.97000122070312,112.0199966430664,112.2699966430664,1159500.0,104.06121826171875
2017-02-01,115.22000122070312,112.4000015258789,113.62000274658203,113.08000183105469,1035100.0,104.81198120117188
2017-02-02,123.29000091552734,116.18000030517578,116.18000030517578,117.9000015258789,3524700.0,109.27955627441406
2017-02-03,121.86000061035156,120.22000122070312,120.93000030517578,121.26000213623047,1942400.0,112.39388275146484
2017-02-06,123.72000122070312,120.94999694824219,121.0,123.37000274658203,2088600.0,114.3496322631836
2017-02-07,124.0,122.72000122070312,123.81999969482422,123.18000030517578,1274600.0,114.17352294921875
2017-02-08,122.08999633789062,120.87000274658203,122.08999633789062,121.58000183105469,1120100.0,112.69049835205078
2017-02-09,124.0199966430664,120.83999633789062,121.3499984741211,123.7300033569336,1176400.0,115.3951416015625
2017-02-10,124.8499984741211,122.70999908447266,124.05000305175781,124.30999755859375,1120800.0,115.93607330322266
2017-02-13,126.87999725341797,124.95999908447266,125.0,126.1500015258789,1044200.0,117.6521224975586
2017-02-14,128.3800048828125,125.56999969482422,125.58000183105469,127.80999755859375,1319300.0,119.2002944946289
2017-02-15,129.19000244140625,127.41999816894531,128.0500030517578,128.8699951171875,815600.0,120.18888854980469
2017-02-16,129.27000427246094,127.9000015258789,128.58999633789062,129.16000366210938,1026600.0,120.45935821533203
2017-02-17,129.05999755859375,127.33999633789062,127.87000274658203,128.99000549316406,1046700.0,120.30081939697266
2017-02-21,131.22000122070312,129.22000122070312,129.60000610351562,130.77000427246094,1256000.0,121.9609146118164
2017-02-22,131.32000732421875,129.4600067138672,129.52000427246094,130.67999267578125,1002700.0,121.87696838378906
2017-02-23,131.3699951171875,129.2100067138672,131.11000061035156,130.47999572753906,684700.0,121.69043731689453
2017-02-24,130.10000610351562,128.0399932861328,128.7899932861328,129.8300018310547,976600.0,121.08423614501953
2017-02-27,131.36000061035156,129.63999938964844,129.75,131.11000061035156,641300.0,122.27799987792969
2017-02-28,131.5500030517578,129.97999572753906,130.17999267578125,131.5,1455700.0,122.64170837402344
2017-03-01,135.1999969482422,133.89999389648438,134.55999755859375,134.27999877929688,1611000.0,125.23445129394531
2017-03-02,135.1199951171875,131.50999450683594,135.0,131.60000610351562,1421400.0,122.7350082397461
2017-03-03,133.47999572753906,131.14999389648438,131.72000122070312,133.05999755859375,1129800.0,124.09661865234375
2017-03-06,133.05999755859375,131.47999572753906,132.44000244140625,132.42999267578125,924700.0,123.50906372070312
2017-03-07,132.82000732421875,131.67999267578125,132.38999938964844,132.17999267578125,810000.0,123.27591705322266
2017-03-08,133.9499969482422,132.44000244140625,133.1300048828125,132.55999755859375,648200.0,123.63031768798828
2017-03-09,133.8699951171875,132.52000427246094,133.0800018310547,132.72000122070312,879300.0,123.779541015625
2017-03-10,133.55999755859375,131.0800018310547,133.55999755859375,132.10000610351562,1289000.0,123.20130157470703
2017-03-13,132.91000366210938,131.72999572753906,132.5,132.58999633789062,861700.0,123.65829467773438
2017-03-14,132.52000427246094,130.22000122070312,131.8699951171875,132.41000366210938,830000.0,123.49044036865234
2017-03-15,134.8699951171875,132.6699981689453,133.22000122070312,133.6699981689453,839800.0,124.66552734375
2017-03-16,134.9600067138672,133.72000122070312,134.1199951171875,134.60000610351562,1022900.0,125.53291320800781
2017-03-17,134.72000122070312,131.27999877929688,134.69000244140625,131.7100067138672,2034500.0,122.83759307861328
2017-03-20,131.50999450683594,129.63999938964844,131.0399932861328,130.49000549316406,1009300.0,121.69978332519531
2017-03-21,131.27999877929688,125.62999725341797,131.27999877929688,125.87000274658203,1507900.0,117.39099884033203
2017-03-22,126.04000091552734,122.31999969482422,125.0,125.20999908447266,1516500.0,116.77545166015625
2017-03-23,127.18000030517578,124.38999938964844,124.69000244140625,125.66000366210938,864900.0,117.19513702392578
2017-03-24,126.80999755859375,124.63999938964844,126.08000183105469,125.26000213623047,981800.0,116.82206726074219
2017-03-27,125.36000061035156,121.30000305175781,122.52999877929688,125.27999877929688,1289200.0,116.84072875976562
2017-03-28,129.44000244140625,124.72000122070312,124.72000122070312,128.36000061035156,1224200.0,119.71324920654297
2017-03-29,128.3699951171875,126.83000183105469,127.58000183105469,127.4000015258789,744300.0,118.81792449951172
2017-03-30,129.8699951171875,126.91000366210938,127.25,129.66000366210938,696500.0,120.92567443847656
2017-03-31,130.8300018310547,128.85000610351562,128.9600067138672,129.67999267578125,1152300.0,120.9443130493164
2017-04-03,130.27999877929688,127.69000244140625,129.94000244140625,129.57000732421875,982900.0,120.84174346923828
2017-04-04,129.82000732421875,128.6999969482422,128.75999450683594,128.89999389648438,743800.0,120.21686553955078
2017-04-05,131.6300048828125,127.81999969482422,130.0,128.02000427246094,1017000.0,119.39615631103516
2017-04-06,129.99000549316406,126.93000030517578,127.73999786376953,129.7100067138672,678400.0,120.9723129272461
2017-04-07,130.44000244140625,128.07000732421875,128.52999877929688,129.3000030517578,808300.0,120.5899429321289
2017-04-10,130.4499969482422,128.61000061035156,129.22000122070312,129.3699951171875,576500.0,120.65521240234375
2017-04-11,129.47000122070312,127.45999908447266,128.5,129.3000030517578,1003700.0,120.5899429321289
2017-04-12,129.05999755859375,126.98999786376953,129.0,127.54000091552734,908000.0,118.94847869873047
2017-04-13,128.77000427246094,126.19000244140625,126.72000122070312,126.2300033569336,895000.0,117.72673034667969
2017-04-17,127.8499984741211,126.04000091552734,126.45999908447266,127.75,1119300.0,119.14435577392578
2017-04-18,127.2300033569336,125.81999969482422,126.5199966430664,126.61000061035156,1222400.0,118.08113098144531
2017-04-19,128.47999572753906,126.41000366210938,128.0,126.9000015258789,1237600.0,118.35159301757812
2017-04-20,129.74000549316406,126.86000061035156,127.87000274658203,129.57000732421875,1360800.0,120.84174346923828
2017-04-21,130.42999267578125,128.0399932861328,129.77999877929688,128.44000244140625,937200.0,119.7878646850586
2017-04-24,132.8800048828125,131.1199951171875,132.1999969482422,131.86000061035156,1432600.0,122.97747802734375
2017-04-25,132.1999969482422,128.1699981689453,131.85000610351562,130.8800048828125,2065700.0,122.06351470947266
2017-04-26,131.25999450683594,128.9600067138672,130.6199951171875,129.0,1304100.0,120.31012725830078
2017-04-27,129.5399932861328,127.23999786376953,128.58999633789062,128.4600067138672,1314500.0,119.80652618408203
2017-04-28,129.3800048828125,127.7699966430664,128.41000366210938,127.8499984741211,1219100.0,119.23758697509766
2017-05-01,129.4600067138672,127.70999908447266,128.9199981689453,128.80999755859375,1089900.0,120.13292694091797
2017-05-02,129.67999267578125,128.44000244140625,129.61000061035156,129.11000061035156,827100.0,120.4127197265625
2017-05-03,129.3300018310547,128.1999969482422,128.3000030517578,129.02000427246094,629300.0,120.32878875732422
2017-05-04,129.3800048828125,127.55999755859375,129.05999755859375,128.10000610351562,829600.0,120.24431610107422
2017-05-05,128.88999938964844,127.4000015258789,128.36000061035156,128.82000732421875,755500.0,120.92018127441406
2017-05-08,129.0800018310547,127.94999694824219,128.8000030517578,128.3800048828125,629100.0,120.50714874267578
2017-05-09,129.8800048828125,128.24000549316406,128.47000122070312,128.91000366210938,683900.0,121.00464630126953
2017-05-10,129.16000366210938,127.76000213623047,128.60000610351562,129.08999633789062,505000.0,121.17359161376953
2017-05-11,128.9499969482422,126.51000213623047,128.33999633789062,127.58999633789062,786300.0,119.76557922363281
2017-05-12,127.4800033569336,125.55999755859375,126.83999633789062,126.12999725341797,799400.0,118.3951187133789
2017-05-15,128.77999877929688,126.54000091552734,126.73999786376953,128.77000427246094,877600.0,120.87322235107422
2017-05-16,130.1300048828125,128.5500030517578,128.72999572753906,129.9199981689453,963100.0,121.95270538330078
2017-05-17,129.9199981689453,122.80000305175781,129.9199981689453,123.33999633789062,1886400.0,115.77621459960938
2017-05-18,125.63999938964844,123.01000213623047,123.25,124.41999816894531,2229500.0,116.78999328613281
2017-05-19,126.77999877929688,124.62999725341797,124.9000015258789,125.83000183105469,1571300.0,118.11351013183594
2017-05-22,126.91999816894531,124.86000061035156,126.55000305175781,125.11000061035156,780200.0,117.43766784667969
2017-05-23,124.62000274658203,121.55999755859375,123.77999877929688,122.9800033569336,1881000.0,115.43828582763672
2017-05-24,123.63999938964844,121.05999755859375,123.0,121.80999755859375,1394600.0,114.34003448486328
2017-05-25,123.02999877929688,121.86000061035156,122.37000274658203,122.61000061035156,965400.0,115.09098815917969
2017-05-26,123.0,122.01000213623047,122.29000091552734,122.30000305175781,643300.0,114.79999542236328
2017-05-30,122.47000122070312,121.0999984741211,121.9000015258789,121.0999984741211,893900.0,113.67357635498047
2017-05-31,121.33000183105469,118.83999633789062,121.08000183105469,120.79000091552734,2325700.0,113.3825912475586
2017-06-01,123.22000122070312,121.08999633789062,121.66000366210938,123.12999725341797,1699100.0,115.57908630371094
2017-06-02,123.2699966430664,120.80000305175781,122.11000061035156,122.66999816894531,1560000.0,115.14730072021484
2017-06-05,123.88999938964844,122.0999984741211,122.58999633789062,122.20999908447266,699200.0,114.71550750732422
2017-06-06,121.88999938964844,120.11000061035156,121.05999755859375,120.91999816894531,701400.0,113.50462341308594
2017-06-07,122.61000061035156,121.20999908447266,121.5999984741211,121.94999694824219,832700.0,114.47145080566406
2017-06-08,124.81999969482422,121.79000091552734,121.94999694824219,123.26000213623047,767300.0,115.70112609863281
2017-06-09,126.56999969482422,123.80000305175781,124.13999938964844,126.48999786376953,740500.0,118.73303985595703
2017-06-12,128.0,126.30999755859375,126.30999755859375,127.43000030517578,1076800.0,119.61539459228516
2017-06-13,128.36000061035156,126.80999755859375,128.0399932861328,127.25,851900.0,119.44644165039062
2017-06-14,127.87999725341797,125.2300033569336,125.97000122070312,127.83000183105469,973900.0,119.99085998535156
2017-06-15,129.77000427246094,126.97000122070312,127.0,129.61000061035156,1750600.0,121.66171264648438
2017-06-16,130.39999389648438,129.17999267578125,129.92999267578125,130.35000610351562,1338000.0,122.35633087158203
2017-06-19,133.02000427246094,130.47999572753906,131.0,132.1199951171875,1132200.0,124.01778411865234
2017-06-20,132.10000610351562,130.6699981689453,131.4600067138672,130.67999267578125,548600.0,122.66609954833984
2017-06-21,130.82000732421875,128.02000427246094,130.72000122070312,128.24000549316406,879000.0,120.37574005126953
2017-06-22,128.05999755859375,126.25,128.0500030517578,126.3499984741211,1190400.0,118.60162353515625
2017-06-23,127.16000366210938,125.27999877929688,127.16000366210938,125.55000305175781,2733900.0,117.8506851196289
2017-06-26,127.25,125.06999969482422,125.95999908447266,126.19000244140625,880000.0,118.45144653320312
2017-06-27,127.45999908447266,125.72000122070312,126.80000305175781,125.79000091552734,956500.0,118.07596588134766
2017-06-28,129.2899932861328,126.9800033569336,127.01000213623047,128.41000366210938,906100.0,120.53530883789062
2017-06-29,131.27000427246094,127.22000122070312,130.47000122070312,128.02000427246094,901000.0,120.16921997070312
2017-06-30,129.05999755859375,127.13999938964844,128.64999389648438,127.29000091552734,833500.0,119.48397827148438
2017-07-03,131.49000549316406,128.05999755859375,128.5399932861328,130.13999938964844,539400.0,122.15921020507812
2017-07-05,131.6699981689453,129.25,130.38999938964844,131.1300048828125,895500.0,123.0885009765625
2017-07-06,131.4499969482422,128.8800048828125,130.9499969482422,129.14999389648438,797400.0,121.22991943359375
2017-07-07,131.6999969482422,128.97000122070312,129.27000427246094,131.30999755859375,634100.0,123.25746154785156
2017-07-10,133.5,130.52999877929688,131.13999938964844,132.85000610351562,696600.0,124.70304107666016
2017-07-11,133.22000122070312,130.55999755859375,133.13999938964844,131.44000244140625,784000.0,123.37947082519531
2017-07-12,133.6300048828125,131.5800018310547,131.6300048828125,133.30999755859375,991500.0,125.13479614257812
2017-07-13,134.47999572753906,133.0500030517578,133.7100067138672,134.19000244140625,669800.0,125.9608383178711
2017-07-14,135.47000122070312,132.41000366210938,132.4600067138672,134.74000549316406,804900.0,126.47711181640625
2017-07-17,135.6300048828125,134.30999755859375,134.5500030517578,134.72000122070312,715700.0,126.4583511352539
2017-07-18,134.6199951171875,133.02000427246094,133.83999633789062,134.57000732421875,1278300.0,126.31755065917969
2017-07-19,136.6300048828125,134.69000244140625,134.91000366210938,136.0399932861328,1141900.0,127.6973876953125
2017-07-20,137.3699951171875,135.7899932861328,136.30999755859375,136.7899932861328,754000.0,128.4013671875
2017-07-21,137.38999938964844,136.0800018310547,136.66000366210938,136.33999633789062,840500.0,127.97899627685547
2017-07-24,137.6999969482422,136.1300048828125,136.24000549316406,137.55999755859375,697500.0,129.1241912841797
2017-07-25,139.91000366210938,138.14999389648438,139.44000244140625,138.83999633789062,1060900.0,130.32566833496094
2017-07-26,145.8800048828125,140.0,142.50999450683594,144.64999389648438,2653400.0,135.77938842773438
2017-07-27,145.22000122070312,142.1699981689453,145.22000122070312,142.5,1216000.0,133.76123046875
2017-07-28,144.9600067138672,141.24000549316406,142.4600067138672,144.4499969482422,1240400.0,135.5916290283203
2017-07-31,145.3699951171875,143.5800018310547,144.74000549316406,144.8800048828125,1362400.0,135.99530029296875
2017-08-01,146.22999572753906,144.6699981689453,145.57000732421875,145.9199981689453,1189600.0,136.97149658203125
2017-08-02,147.19000244140625,145.10000610351562,145.77000427246094,145.52000427246094,1468000.0,136.59603881835938
2017-08-03,147.02999877929688,144.72000122070312,144.72000122070312,146.25,919500.0,138.06875610351562
2017-08-04,148.75,147.36000061035156,148.0500030517578,147.83999633789062,923100.0,139.56983947753906
2017-08-07,148.50999450683594,147.25999450683594,147.72000122070312,147.2899932861328,1234500.0,139.05059814453125
2017-08-08,149.99000549316406,146.6999969482422,147.0,148.8000030517578,943300.0,140.47613525390625
2017-08-09,148.1300048828125,146.42999267578125,147.58999633789062,147.9499969482422,964100.0,139.67369079589844
2017-08-10,147.42999267578125,143.5,146.89999389648438,143.7899932861328,1427200.0,135.74635314941406
2017-08-11,145.10000610351562,143.0399932861328,144.41000366210938,143.36000061035156,1009700.0,135.34043884277344
2017-08-14,146.3300018310547,144.83999633789062,145.33999633789062,145.13999938964844,723900.0,137.02084350585938
2017-08-15,147.02000427246094,144.42999267578125,146.27000427246094,144.89999389648438,730200.0,136.79429626464844
2017-08-16,146.3300018310547,143.10000610351562,145.72999572753906,143.36000061035156,810900.0,135.34043884277344
2017-08-17,143.36000061035156,138.5399932861328,142.8800048828125,138.74000549316406,1569000.0,130.9788818359375
2017-08-18,139.69000244140625,137.8000030517578,138.6300048828125,138.8000030517578,1793800.0,131.0355224609375
2017-08-21,138.75,136.97000122070312,138.75,137.4600067138672,820100.0,129.7705078125
2017-08-22,139.24000549316406,137.97999572753906,138.1300048828125,138.7899932861328,759300.0,131.0260772705078
2017-08-23,139.94000244140625,136.72999572753906,137.66000366210938,138.50999450683594,1411000.0,130.7617645263672
2017-08-24,139.83999633789062,138.30999755859375,139.10000610351562,138.39999389648438,1066500.0,130.65789794921875
2017-08-25,139.58999633789062,138.10000610351562,139.24000549316406,138.61000061035156,1730500.0,130.8561553955078
2017-08-28,139.42999267578125,136.92999267578125,139.07000732421875,137.75,1644400.0,130.04425048828125
2017-08-29,138.07000732421875,134.85000610351562,136.11000061035156,137.3800048828125,1508400.0,129.69496154785156
2017-08-30,138.0500030517578,137.0500030517578,137.42999267578125,137.1999969482422,763900.0,129.52499389648438
2017-08-31,138.77000427246094,137.42999267578125,137.94000244140625,138.50999450683594,863900.0,130.7617645263672
2017-09-01,140.24000549316406,138.7100067138672,138.72000122070312,139.82000732421875,706700.0,131.99847412109375
2017-09-05,139.50999450683594,135.30999755859375,138.61000061035156,135.6699981689453,945200.0,128.0806121826172
2017-09-06,136.4499969482422,134.3699951171875,136.44000244140625,135.10000610351562,979600.0,127.54251861572266
2017-09-07,135.2899932861328,131.1999969482422,135.1999969482422,132.16000366210938,1046700.0,124.7669677734375
2017-09-08,133.52000427246094,131.60000610351562,132.16000366210938,132.77000427246094,841400.0,125.34285736083984
2017-09-11,136.72999572753906,134.22999572753906,134.92999267578125,136.5399932861328,1089000.0,128.90194702148438
2017-09-12,138.11000061035156,136.24000549316406,137.55999755859375,137.63999938964844,837600.0,129.94039916992188
2017-09-13,138.0800018310547,136.74000549316406,137.07000732421875,137.66000366210938,740100.0,129.9593048095703
2017-09-14,139.27999877929688,137.60000610351562,137.60000610351562,139.00999450683594,1280800.0,131.23377990722656
2017-09-15,140.3699951171875,138.88999938964844,138.97000122070312,139.86000061035156,1808200.0,132.03623962402344
2017-09-18,141.02000427246094,139.1199951171875,140.25999450683594,140.86000061035156,1504400.0,132.98028564453125
2017-09-19,141.80999755859375,140.4199981689453,141.13999938964844,141.22999572753906,1767100.0,133.32960510253906
2017-09-20,142.55999755859375,139.35000610351562,141.63999938964844,141.49000549316406,776100.0,133.57505798339844
2017-09-21,142.61000061035156,140.97000122070312,141.63999938964844,142.1199951171875,720200.0,134.16978454589844
2017-09-22,143.64999389648438,141.55999755859375,141.55999755859375,142.9199981689453,526100.0,134.925048828125
2017-09-25,143.42999267578125,142.08999633789062,142.3300018310547,143.14999389648438,721500.0,135.14218139648438
2017-09-26,144.72000122070312,143.2100067138672,143.52999877929688,144.35000610351562,997200.0,136.27508544921875
2017-09-27,148.5,146.00999450683594,146.24000549316406,147.91000366210938,927700.0,139.63589477539062
2017-09-28,148.4600067138672,146.72000122070312,147.77000427246094,147.75,680600.0,139.48487854003906
2017-09-29,149.19000244140625,147.75,147.75,148.50999450683594,701400.0,140.20233154296875
2017-10-02,149.41000366210938,147.7899932861328,148.27999877929688,148.6699981689453,837400.0,140.3533935546875
2017-10-03,150.25,148.44000244140625,149.22000122070312,149.4499969482422,537200.0,141.08973693847656
2017-10-04,151.02999877929688,149.11000061035156,149.75,149.8699951171875,753900.0,141.4862823486328
2017-10-05,151.50999450683594,149.67999267578125,150.08999633789062,150.5500030517578,1022200.0,142.12823486328125
2017-10-06,151.97999572753906,149.52000427246094,150.69000244140625,150.99000549316406,580800.0,142.54360961914062
2017-10-09,151.39999389648438,150.11000061035156,151.1199951171875,150.6300048828125,668600.0,142.20376586914062
2017-10-10,151.63999938964844,150.60000610351562,150.89999389648438,151.25,852500.0,142.78904724121094
2017-10-11,151.97000122070312,150.47000122070312,151.38999938964844,151.8300018310547,518600.0,143.3365936279297
2017-10-12,153.27999877929688,151.77000427246094,152.0,152.5800018310547,733600.0,144.04469299316406
2017-10-13,153.75,152.07000732421875,152.5500030517578,152.91000366210938,736000.0,144.356201171875
2017-10-16,153.99000549316406,153.00999450683594,153.5500030517578,153.38999938964844,578100.0,144.8093719482422
2017-10-17,153.5399932861328,152.1699981689453,153.5399932861328,152.35000610351562,592900.0,143.82752990722656
2017-10-18,153.4600067138672,152.39999389648438,152.55999755859375,152.74000549316406,504500.0,144.1957244873047
2017-10-19,152.7100067138672,150.4600067138672,151.4199981689453,152.4499969482422,585800.0,143.92193603515625
2017-10-20,154.30999755859375,153.00999450683594,153.6999969482422,154.1199951171875,793900.0,145.49853515625
2017-10-23,154.75,153.89999389648438,154.2899932861328,154.17999267578125,745900.0,145.55514526367188
2017-10-24,155.25999450683594,153.5,154.97999572753906,153.97000122070312,1459400.0,145.35691833496094
2017-10-25,159.57000732421875,154.24000549316406,156.14999389648438,157.05999755859375,1418700.0,148.2740478515625
2017-10-26,163.0399932861328,157.5399932861328,158.07000732421875,162.8000030517578,1514500.0,153.69296264648438
2017-10-27,162.57000732421875,160.17999267578125,162.39999389648438,160.6199951171875,736600.0,151.63490295410156
2017-10-30,160.77000427246094,157.9499969482422,160.3699951171875,158.3000030517578,894900.0,149.44471740722656
2017-10-31,158.8699951171875,156.5399932861328,158.36000061035156,156.5399932861328,624500.0,147.7831268310547
2017-11-01,158.6199951171875,156.72999572753906,157.72000122070312,157.3800048828125,567400.0,148.57615661621094
2017-11-02,160.5800018310547,157.66000366210938,157.66000366210938,160.55999755859375,1225600.0,151.5782470703125
2017-11-03,160.69000244140625,159.11000061035156,159.5500030517578,159.58999633789062,755400.0,151.44541931152344
2017-11-06,161.27000427246094,159.27999877929688,159.27999877929688,160.64999389648438,596000.0,152.4512939453125
2017-11-07,161.97999572753906,158.7899932861328,160.75,159.22999572753906,675700.0,151.103759765625
2017-11-08,160.10000610351562,158.3800048828125,158.9199981689453,159.99000549316406,511900.0,151.8249969482422
2017-11-09,160.25,157.57000732421875,158.91000366210938,159.0500030517578,662900.0,150.93296813964844
2017-11-10,159.64999389648438,157.08999633789062,158.92999267578125,157.22000122070312,580100.0,149.1963653564453
2017-11-13,157.77000427246094,155.52999877929688,156.0500030517578,157.32000732421875,580500.0,149.291259765625
2017-11-14,157.3300018310547,155.07000732421875,156.17999267578125,157.11000061035156,686300.0,149.09197998046875
2017-11-15,158.75,155.27000427246094,155.8800048828125,157.38999938964844,768600.0,149.35768127441406
2017-11-16,158.9199981689453,156.7100067138672,158.50999450683594,157.0800018310547,800800.0,149.06350708007812
2017-11-17,158.83999633789062,156.55999755859375,156.55999755859375,158.27999877929688,640400.0,150.20225524902344
2017-11-20,160.69000244140625,157.8000030517578,158.36000061035156,160.64999389648438,792700.0,152.4512939453125
2017-11-21,161.4499969482422,158.9600067138672,161.22000122070312,159.75999450683594,529200.0,151.60671997070312
2017-11-22,160.88999938964844,158.9600067138672,159.9499969482422,159.5800018310547,438400.0,151.43594360351562
2017-11-24,160.39999389648438,159.05999755859375,160.39999389648438,159.55999755859375,181300.0,151.41693115234375
2017-11-27,161.25999450683594,159.02999877929688,159.97000122070312,159.25,1133700.0,151.1227569580078
2017-11-28,162.3699951171875,159.32000732421875,159.92999267578125,161.75,1335900.0,153.49517822265625
2017-11-29,166.0399932861328,162.91000366210938,162.99000549316406,163.55999755859375,950400.0,155.21282958984375
2017-11-30,166.13999938964844,162.97999572753906,164.30999755859375,163.22999572753906,1538600.0,154.89964294433594
2017-12-01,164.1300048828125,157.72999572753906,163.32000732421875,162.47000122070312,1098500.0,154.17845153808594
2017-12-04,166.99000549316406,164.92999267578125,165.05999755859375,165.5500030517578,1030100.0,157.10122680664062
2017-12-05,166.30999755859375,163.89999389648438,165.49000549316406,164.36000061035156,980000.0,155.97195434570312
2017-12-06,166.4600067138672,163.92999267578125,163.92999267578125,164.77000427246094,649500.0,156.36106872558594
2017-12-07,168.2899932861328,164.0,164.1699981689453,167.60000610351562,804000.0,159.04664611816406
2017-12-08,169.94000244140625,167.38999938964844,168.19000244140625,169.86000061035156,886200.0,161.19129943847656
