Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AMCR,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,ADI,ANSS,ANTM,AON,AOS,APA,AIV,AAPL,AMAT,APTV,ADM,ARNC,ANET,AJG,AIZ,ATO,T,ADSK,ADP,AZO,AVB,AVY,BKR,BLL,BAC,BK,BAX,BDX
2017-01-03,163.9449462890625,36.86627960205078,54.8531494140625,112.36000061035156,110.73810577392578,35.94153594970703,103.4800033569336,11.43000030517578,169.7557373046875,10.267186164855957,141.927734375,31.719865798950195,45.36074829101562,132.92880249023438,67.56999969482422,82.89009094238281,84.1491470336914,102.04085540771484,122.62999725341795,96.95999908447266,63.02760696411133,205.75439453125,224.31884765625,34.55851364135742,70.11639404296875,808.010009765625,786.1400146484375,58.99477005004883,753.6699829101562,9.298815727233887,48.03131484985352,44.90656661987305,56.62858581542969,72.03532409667969,60.57961654663086,100.48064422607422,68.10396575927734,103.6719207763672,78.27928161621094,48.26943969726562,138.23579406738278,65.70024108886719,68.13259887695311,93.3499984741211,137.9820556640625,108.3207550048828,45.51086044311523,58.89827346801758,40.64778137207031,110.95387268066406,30.50221061706543,54.5839958190918,42.02379608154297,18.68730354309082,97.05999755859376,48.41804885864258,88.00144958496094,69.86849212646484,36.39129638671875,76.18000030517578,97.1641616821289,791.4600219726562,161.73721313476562,66.169677734375,,36.789466857910156,21.294675827026367,45.09112167358398,43.07038116455078,158.6713409423828
2017-01-04,164.1935577392578,37.1589469909668,55.6265983581543,115.73999786376952,111.00435638427734,36.64781188964844,104.13999938964844,11.43000030517578,171.14881896972656,10.179133415222168,145.451904296875,32.01083755493164,45.95593643188477,134.08755493164062,68.33000183105469,84.00157165527344,86.68172454833984,104.62461853027344,127.11000061035156,97.7699966430664,64.22582244873047,205.15480041503903,228.91091918945312,34.76807403564453,70.30546569824219,807.77001953125,786.9000244140625,59.18667221069336,757.1799926757812,9.298815727233887,48.08633041381836,45.29452514648438,56.70979309082031,73.21624755859375,61.37035751342773,100.66049194335938,68.63182067871094,106.77696990966795,80.2218017578125,48.84803771972656,140.19841003417972,66.18743133544922,67.99164581298828,94.44000244140624,137.79904174804688,109.50949096679688,45.91326522827149,58.72282409667969,41.02767181396485,110.82970428466795,30.788707733154297,56.60443115234375,41.95102310180664,19.18394470214844,101.7300033569336,49.029762268066406,88.90838623046875,70.26212310791016,36.17981719970703,77.5199966430664,97.31436157226562,793.0399780273438,162.40576171875,68.05645751953125,,37.34798812866211,21.691650390625,45.7962532043457,43.37083053588867,158.46961975097656
2017-01-05,163.6318817138672,37.47993087768555,56.0484733581543,114.80999755859376,109.34033966064452,37.21675491333008,105.91000366210938,11.239999771118164,171.02938842773438,10.04705047607422,143.67034912109375,31.801698684692386,45.4095458984375,132.761962890625,69.55000305175781,82.66402435302734,86.38546752929688,104.24628448486328,139.17999267578122,94.81999969482422,64.57651519775389,210.1704406738281,227.0240478515625,34.722511291503906,69.98403930664061,813.02001953125,794.02001953125,59.25646591186523,780.4500122070312,9.298815727233887,48.32474136352539,44.50890731811523,57.016578674316406,72.31376647949219,61.02615356445313,100.31024932861328,68.74494171142578,105.42372131347656,79.29318237304688,48.23020935058594,140.29930114746094,65.83666229248047,67.01443481445311,94.70999908447266,139.26322937011722,109.6738052368164,45.70248413085938,58.40884399414063,41.10906982421875,111.39330291748048,30.65500259399414,56.25691223144531,41.64167404174805,19.573463439941406,101.94000244140624,49.14097213745117,88.9457778930664,69.91535186767578,36.078311920166016,76.93000030517578,96.7322998046875,792.0,163.39471435546875,67.38665008544922,,37.32856369018555,21.436452865600586,45.21334457397461,43.66158676147461,158.33509826660156
2017-01-06,164.11068725585938,38.4995346069336,56.0660629272461,115.41999816894531,110.58596801757812,37.18732833862305,108.3000030517578,11.31999969482422,168.79054260253906,10.408074378967283,143.34910583496094,31.91081428527832,46.82432174682617,133.81871032714844,69.79000091552734,81.92932891845703,86.78685760498047,103.54497528076172,143.61000061035156,94.08000183105469,64.18685150146484,208.5049133300781,227.5054016113281,34.4400634765625,70.09750366210939,825.2100219726562,806.1500244140625,59.5181655883789,795.989990234375,9.298815727233887,48.69153594970703,44.81927490234375,56.97146606445313,72.4577865600586,62.15177917480469,99.64763641357422,68.66009521484375,107.20335388183594,80.35447692871094,49.10301971435547,143.7843017578125,66.33357238769531,67.27753448486328,93.9499969482422,139.05130004882812,110.51461029052734,45.72164916992188,58.28879165649414,41.10906982421875,112.63513946533205,30.59770584106445,55.90130996704102,40.68639373779297,20.089580535888672,101.27999877929688,49.252197265625,89.74053192138672,69.51235961914061,35.35947799682617,79.30000305175781,96.79804229736328,792.9099731445312,164.8324432373047,68.30175018310547,,37.49368286132813,21.436452865600586,45.288551330566406,44.11710739135742,161.30389404296875
2017-01-09,163.2267303466797,38.4617805480957,56.43519592285156,117.11000061035156,109.349853515625,36.98133087158203,108.56999969482422,11.489999771118164,168.69105529785156,10.152715682983398,139.63026428222656,31.60620880126953,46.97067642211914,135.6263427734375,70.0,82.39087677001953,86.47147369384766,102.47455596923828,144.77000427246094,94.79000091552734,63.7289924621582,209.47564697265625,228.72802734375,33.96628570556641,69.09541320800781,827.1799926757812,806.6500244140625,59.27391052246094,796.9199829101562,9.298815727233887,47.67369079589844,45.6630973815918,56.22254943847656,72.83220672607422,61.75177764892578,99.4109878540039,67.25559997558594,106.77696990966795,80.99882507324219,48.67151641845703,145.67356872558594,65.65153503417969,67.59701538085939,94.29000091552734,137.54856872558594,109.59646606445312,45.41505432128906,57.58696365356445,40.665863037109375,113.66682434082031,31.30438995361328,55.00424575805664,40.71368408203125,19.855865478515625,99.5199966430664,48.56633758544922,87.99209594726562,68.61264801025389,34.914493560791016,79.58999633789062,96.19721221923828,790.3400268554688,162.2866973876953,68.45269775390625,,36.90117263793945,21.31357955932617,44.79025650024414,44.74707412719727,162.2454376220703
2017-01-10,162.59141540527344,38.98102188110352,56.3121452331543,112.23999786376952,109.40689849853516,37.64837265014648,108.26000213623048,11.4399995803833,169.07911682128906,9.976606369018556,139.47450256347656,31.56529426574707,46.931640625,134.65298461914062,70.27999877929689,86.65782165527344,85.89805603027344,102.2899932861328,143.6699981689453,96.12999725341795,62.83278274536133,210.57012939453125,226.4849395751953,33.929840087890625,69.71935272216797,826.010009765625,804.7899780273438,59.07328414916992,795.9000244140625,9.298815727233887,47.65535354614258,47.020957946777344,56.05111694335938,73.59068298339844,62.51459884643555,97.97216033935548,66.66176605224611,106.34134674072266,80.3829116821289,48.90687942504883,145.60018920898438,66.051025390625,67.98225402832031,94.19000244140624,140.96824645996094,108.85228729248048,45.759971618652344,58.05792617797852,40.023685455322266,113.78146362304688,31.63864898681641,56.95193862915039,40.4498405456543,20.167484283447266,100.41999816894531,48.584877014160156,88.07623291015625,68.68761444091797,34.923049926757805,79.9800033569336,95.94373321533205,793.6799926757812,161.92037963867188,68.61306762695311,,36.72633361816406,21.68219757080078,44.865482330322266,45.07658767700195,164.23426818847656
2017-01-11,163.797607421875,39.03327560424805,54.27912521362305,111.2699966430664,110.4148178100586,38.45273971557617,108.98999786376952,11.199999809265137,172.57174682617188,10.364047050476074,141.3728485107422,31.76078796386719,48.0537109375,135.34825134277344,70.12000274658203,88.35330963134766,89.16655731201172,101.14576721191406,136.66000366210938,96.0,64.00176239013672,205.80198669433597,225.8495635986328,34.394515991210945,69.89896392822266,829.8599853515625,807.9099731445312,59.01221466064453,799.02001953125,9.298815727233887,47.86625671386719,47.17614364624024,57.0075569152832,73.84030151367188,62.28202819824219,98.28453826904295,66.52036285400389,106.647216796875,77.25589752197266,49.0147590637207,143.63758850097656,66.08024597167969,68.23596954345703,93.6999969482422,140.47700500488278,108.89096069335938,46.28694152832031,58.88904571533203,39.77043151855469,114.392822265625,31.963335037231445,57.81669235229492,40.04043197631836,20.54726791381836,99.47000122070312,48.64048385620117,88.63723754882812,69.4373779296875,34.751895904541016,80.87000274658203,96.8825225830078,792.0,160.40945434570312,68.58477783203125,,37.255706787109375,21.80506706237793,45.15693283081055,45.54180908203125,166.89559936523438
2017-01-12,163.38327026367188,38.691219329833984,54.40341567993164,112.37000274658205,110.09152221679688,38.384071350097656,108.58999633789062,10.760000228881836,173.6065673828125,10.19674301147461,139.77632141113278,31.628944396972656,47.34144973754883,135.19064331054688,69.93000030517578,87.84467315673828,89.59661102294922,100.8689193725586,137.35000610351562,95.5500030517578,64.41089630126953,205.80198669433597,226.879638671875,34.303401947021484,69.65316009521484,829.530029296875,806.3599853515625,58.89009094238281,813.6400146484375,9.298815727233887,47.64618682861328,46.65239334106445,57.10680389404297,73.81150817871094,61.630821228027344,98.63478088378906,66.63347625732422,106.67501068115234,79.46372985839844,49.46586608886719,142.4820098876953,66.22640228271484,67.86009979248047,93.88999938964844,142.75035095214844,108.89096069335938,45.82704162597656,58.196449279785156,39.99655151367188,113.9151840209961,31.8105411529541,57.42876052856445,39.52184677124024,20.449886322021484,99.0,48.73317337036133,88.66529846191406,69.83103179931639,35.094200134277344,80.6500015258789,97.44580078125,790.27001953125,161.7097625732422,68.04702758789061,,37.42083358764648,21.663293838500977,44.62103271484375,45.07658767700195,166.68418884277344
2017-01-13,163.3372344970703,38.89075088500977,55.03374481201172,115.66999816894531,111.20402526855469,38.20750427246094,108.52999877929688,10.579999923706056,173.92498779296875,10.320019721984863,139.72761535644528,31.66076469421387,47.50731658935547,134.73643493652344,70.01999664306639,88.8431167602539,89.83553314208984,101.09039306640624,136.92999267578122,96.01000213623048,63.80693054199219,205.70681762695312,228.6895446777344,34.15761947631836,69.85169219970703,830.9400024414062,807.8800048828125,58.95115661621094,817.1400146484375,9.298815727233887,47.65535354614258,46.21593856811523,57.05266952514648,73.56188201904297,61.72385025024414,97.92483520507812,66.75603485107422,106.8418426513672,80.18391418457031,49.68162155151367,143.17901611328125,66.36280059814453,68.28295135498047,94.02999877929688,143.07786560058594,109.49018096923828,46.4306640625,57.97481155395508,39.96036911010742,113.71458435058594,32.26892471313477,57.889427185058594,39.631019592285156,20.57648086547852,100.2699966430664,48.94633865356445,88.66529846191406,70.15902709960939,35.05141067504883,81.31999969482422,97.4176254272461,779.8099975585938,161.4075927734375,68.06589508056639,,36.99345016479492,21.748363494873047,44.88428115844727,45.01843643188477,166.5496826171875
2017-01-17,163.21749877929688,38.86224365234375,54.91833114624024,114.0199966430664,110.32923889160156,38.20750427246094,108.0,9.81999969482422,172.1438446044922,10.487324714660645,137.64431762695312,31.76987648010254,47.14630508422852,134.72715759277344,69.79000091552734,87.98594665527344,90.17001342773438,101.98548126220705,135.30000305175778,95.33999633789062,64.1673583984375,204.4124298095703,221.4210968017578,34.394515991210945,69.81386566162111,827.4600219726562,804.6099853515625,59.73623657226562,809.719970703125,9.298815727233887,48.18719863891602,45.34302520751953,57.57601165771485,73.54268646240234,61.45407104492188,99.55296325683594,67.93428039550781,103.39385223388672,81.48209381103516,49.3089599609375,141.9684295654297,65.96332550048828,67.91647338867189,93.5,141.36318969726562,109.80909729003906,45.86536026000977,58.27032089233398,40.26789855957031,114.63165283203124,31.800983428955078,57.93791198730469,40.65909194946289,20.19669532775879,88.2300033569336,48.72389602661133,88.55308532714844,70.04656219482422,35.17977905273437,78.62000274658203,96.76048278808594,782.2899780273438,161.45338439941406,68.34893035888672,,37.14886093139648,20.84099578857422,43.65264129638672,45.08628845214844,166.61695861816406
2017-01-18,164.35006713867188,38.72921371459961,54.74076461791992,113.2699966430664,110.253173828125,38.33502578735352,108.79000091552734,9.880000114440918,173.1190185546875,10.504934310913086,138.26739501953122,31.810794830322266,47.0780029296875,135.6448974609375,69.59999847412111,87.53382873535156,88.49755859375,102.44686126708984,135.8699951171875,94.41999816894531,64.76160430908203,206.1065216064453,222.98069763183597,34.348960876464844,70.44725799560547,829.02001953125,806.0700073242188,60.32941436767578,807.47998046875,9.298815727233887,48.01297378540039,46.20625305175781,57.26020050048828,74.39714813232422,61.62152481079102,100.02627563476562,68.43386077880861,105.11785125732422,81.0272445678711,49.73065185546875,142.85804748535156,66.52845001220703,68.60240173339844,93.56999969482422,141.8159637451172,110.22467803955078,45.89410781860352,58.32595825195313,40.213626861572266,114.62208557128906,32.17343139648437,57.78435516357422,40.8956413269043,20.33302879333496,88.70999908447266,49.05756378173828,88.93643951416016,70.51516723632812,34.914493560791016,79.70999908447266,96.61026763916016,778.2999877929688,161.69146728515625,69.02816009521484,,37.3868408203125,21.38919258117676,43.464603424072266,45.32857894897461,167.15496826171875
2017-01-19,164.5250244140625,38.38715744018555,54.49219512939453,112.20999908447266,109.82527160644531,38.11921691894531,109.79000091552734,9.770000457763672,170.87022399902344,10.32882595062256,137.59565734863278,31.57892608642578,46.48282241821289,134.84768676757812,68.98000335693361,88.7489242553711,88.92762756347656,101.42259979248048,134.35000610351562,90.5500030517578,64.85902404785156,204.22210693359372,221.6329345703125,33.96628570556641,70.16366577148439,824.3699951171875,802.1749877929688,60.66962051391602,809.0399780273438,9.298815727233887,47.50863647460938,45.83767700195313,56.57445526123047,73.62907409667969,61.66804885864258,98.86196899414062,67.74578094482422,104.71929931640624,80.98934173583984,49.70123291015625,141.05136108398438,66.46025085449219,68.06682586669922,93.48999786376952,142.67330932617188,108.51404571533205,45.46295166015625,57.68622970581055,39.83374786376953,114.4214859008789,32.230724334716804,58.196533203125,40.486236572265625,20.75177001953125,89.72000122070312,48.81657791137695,89.4319839477539,69.59671020507811,35.085643768310554,79.9800033569336,96.66659545898438,769.9000244140625,160.45523071289062,68.38666534423828,,36.721473693847656,21.294675827026367,42.157752990722656,45.134742736816406,166.7130126953125
2017-01-20,164.35006713867188,38.44416427612305,54.28800964355469,111.83999633789062,109.4164047241211,38.22711944580078,110.70999908447266,9.75,170.65126037597656,10.04705047607422,139.68870544433594,31.86081314086914,46.46330261230469,135.9136962890625,69.15000152587889,89.21044921875,89.22389221191406,102.56684112548828,131.97000122070312,91.6999969482422,63.47571563720703,203.9936981201172,221.9506072998047,34.039180755615234,70.4661865234375,828.1699829101562,805.02001953125,61.07088851928711,808.3300170898438,9.298815727233887,47.72870635986328,46.5554084777832,56.7639274597168,73.15863800048828,61.90061569213867,98.63478088378906,67.80230712890625,104.7841796875,79.35950469970703,49.82872772216797,141.8491973876953,66.84024047851561,68.48025512695311,93.3000030517578,145.1007843017578,108.31108856201172,45.88452911376953,57.30610656738281,40.48497772216797,114.63165283203124,32.31667709350586,57.10549926757813,40.69548797607422,20.732290267944336,89.80000305175781,48.9741439819336,89.89948272705078,70.01845550537111,35.47073745727539,81.66999816894531,96.92007446289062,770.02001953125,162.0577392578125,68.31119537353516,,36.41550064086914,21.398643493652344,41.89450454711914,44.80522155761719,165.53126525878906
2017-01-23,164.36849975585938,38.33014678955078,54.11932754516602,111.56999969482422,109.17869567871094,37.795509338378906,110.97000122070312,9.90999984741211,166.94972229003906,9.87974452972412,139.07537841796878,31.5289249420166,46.2388916015625,135.40388488769528,67.97000122070311,87.66569519042969,89.54883575439453,104.67076873779295,131.49000549316406,92.04000091552734,63.38804244995117,204.4505157470703,220.0252227783203,33.738513946533196,70.09750366210939,844.4299926757812,819.3099975585938,61.54193878173828,817.8800048828125,9.298815727233887,47.66451644897461,45.527305603027344,56.58346939086914,72.93781280517578,60.92382431030274,99.18382263183594,67.6514892578125,104.60807800292969,80.43028259277344,49.48548889160156,140.06083679199222,66.23614501953125,68.38629913330078,93.51000213623048,144.64804077148438,107.95348358154295,45.96117782592773,56.34189224243164,40.846763610839844,114.70806121826172,32.230724334716804,56.6286735534668,40.67729187011719,20.771244049072266,89.66999816894531,48.8814697265625,89.7311782836914,69.71853637695311,35.94139099121094,81.54000091552734,95.94373321533205,739.3499755859375,161.99366760253906,68.76402282714844,,36.60975646972656,21.32303237915039,41.24577713012695,44.60168838500977,164.17657470703125
